# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -298 0 39680 2068 11048859 3 ./xfce4-mcs-manager.png
DUPTYPE_WITHIN_SAME_TREE -298 0 39680 2068 11047984 3 ./paprefs.png
DUPTYPE_WITHIN_SAME_TREE -298 0 39680 2068 11051839 3 ./gkdebconf-icon.png
DUPTYPE_WITHIN_SAME_TREE -298 0 39680 2068 11052957 3 ./gnome-desktop-config.png
DUPTYPE_WITHIN_SAME_TREE -298 0 39680 2068 11050953 3 ./gconfeditor.png
DUPTYPE_WITHIN_SAME_TREE -298 0 39680 2068 11051967 3 ./gkdebconf.png
DUPTYPE_FIRST_OCCURRENCE 1220 0 39984 2068 11049011 3 ./preferences-system-session-services.png
DUPTYPE_WITHIN_SAME_TREE -1220 0 39984 2068 11052024 3 ./services.png
DUPTYPE_WITHIN_SAME_TREE -1220 0 39984 2068 11052954 3 ./redhat-tools.png
DUPTYPE_FIRST_OCCURRENCE 489 0 40334 2068 11053791 3 ./gnome-audio.png
DUPTYPE_WITHIN_SAME_TREE -489 0 40334 2068 11052913 3 ./gnome-settings-sound.png
DUPTYPE_WITHIN_SAME_TREE -489 0 40334 2068 11047995 3 ./xfce-sound.png
DUPTYPE_WITHIN_SAME_TREE -489 0 40334 2068 11048953 3 ./gnome-volume-control.png
DUPTYPE_WITHIN_SAME_TREE -489 0 40334 2068 11051963 3 ./gnome-sound-properties.png
DUPTYPE_WITHIN_SAME_TREE -489 0 40334 2068 11053879 3 ./kmix.png
DUPTYPE_WITHIN_SAME_TREE -489 0 40334 2068 11051834 3 ./preferences-sound.png
DUPTYPE_FIRST_OCCURRENCE 16 0 40520 2068 11050889 3 ./abiword.png
DUPTYPE_WITHIN_SAME_TREE -16 0 40520 2068 11048829 3 ./abiword_48.png
DUPTYPE_FIRST_OCCURRENCE 689 0 40951 2068 11049844 3 ./gnome-settings-theme.png
DUPTYPE_WITHIN_SAME_TREE -689 0 40951 2068 11046869 3 ./xfce-ui.png
DUPTYPE_FIRST_OCCURRENCE 1198 0 41006 2068 11047876 3 ./preferences-desktop-multimedia.png
DUPTYPE_WITHIN_SAME_TREE -1198 0 41006 2068 11046881 3 ./speaker.png
DUPTYPE_WITHIN_SAME_TREE -1198 0 41006 2068 11048851 3 ./preferences-desktop-sound.png
DUPTYPE_FIRST_OCCURRENCE 694 0 41108 2068 11053862 3 ./gnome-sticky-notes-applet.png
DUPTYPE_WITHIN_SAME_TREE -694 0 41108 2068 11051999 3 ./view-pim-notes.png
DUPTYPE_WITHIN_SAME_TREE -694 0 41108 2068 11048888 3 ./knotes.png
DUPTYPE_WITHIN_SAME_TREE -694 0 41108 2068 11053863 3 ./tomboy-note.png
DUPTYPE_FIRST_OCCURRENCE 846 0 41166 2068 11048875 3 ./kguitar.png
DUPTYPE_WITHIN_SAME_TREE -846 0 41166 2068 11049880 3 ./tuxguitar.png
DUPTYPE_FIRST_OCCURRENCE 180 0 41456 2068 11048994 3 ./applications-photography.png
DUPTYPE_WITHIN_SAME_TREE -180 0 41456 2068 11048987 3 ./camera-photo.png
DUPTYPE_WITHIN_SAME_TREE -180 0 41456 2068 11049014 3 ./camera_unmount.png
DUPTYPE_WITHIN_SAME_TREE -180 0 41456 2068 11046845 3 ./camera.png
DUPTYPE_FIRST_OCCURRENCE 371 0 41521 2068 11048931 3 ./favorites.png
DUPTYPE_WITHIN_SAME_TREE -371 0 41521 2068 11050934 3 ./preferences-desktop-default-applications2.png
DUPTYPE_WITHIN_SAME_TREE -371 0 41521 2068 11046907 3 ./preferences-desktop-default-applications.png
DUPTYPE_FIRST_OCCURRENCE 661 0 41593 2068 11050986 3 ./gnome-mines.png
DUPTYPE_WITHIN_SAME_TREE -661 0 41593 2068 11048856 3 ./kmines.png
DUPTYPE_FIRST_OCCURRENCE 68 0 41865 2068 11048839 3 ./application-vnd.oasis.opendocument.text-web.png
DUPTYPE_WITHIN_SAME_TREE -68 0 41865 2068 11051018 3 ./www.png
DUPTYPE_WITHIN_SAME_TREE -68 0 41865 2068 11050951 3 ./gnome-mime-text-vnd.wap.wml.png
DUPTYPE_WITHIN_SAME_TREE -68 0 41865 2068 11053754 3 ./text-htmlh.png
DUPTYPE_WITHIN_SAME_TREE -68 0 41865 2068 11050841 3 ./gnome-mime-application-vnd.oasis.opendocument.text-web.png
DUPTYPE_WITHIN_SAME_TREE -68 0 41865 2068 11052919 3 ./text-html.png
DUPTYPE_WITHIN_SAME_TREE -68 0 41865 2068 11049824 3 ./html.png
DUPTYPE_WITHIN_SAME_TREE -68 0 41865 2068 11051855 3 ./gnome-mime-text-html.png
DUPTYPE_FIRST_OCCURRENCE 32 0 42016 2068 11051981 3 ./alacarte.png
DUPTYPE_WITHIN_SAME_TREE -32 0 42016 2068 11050855 3 ./menu-editor.png
DUPTYPE_WITHIN_SAME_TREE -32 0 42016 2068 11046839 3 ./drakmenustyle.png
DUPTYPE_WITHIN_SAME_TREE -32 0 42016 2068 11051006 3 ./kmenuedit.png
DUPTYPE_WITHIN_SAME_TREE -32 0 42016 2068 11051990 3 ./xfce4-menueditor.png
DUPTYPE_WITHIN_SAME_TREE -32 0 42016 2068 11047916 3 ./gnome-gmenu.png
DUPTYPE_FIRST_OCCURRENCE 162 0 42184 2068 11053751 3 ./applications-education-science.png
DUPTYPE_WITHIN_SAME_TREE -162 0 42184 2068 11053806 3 ./applications-education.png
DUPTYPE_WITHIN_SAME_TREE -162 0 42184 2068 11048971 3 ./applications-education-university.png
DUPTYPE_WITHIN_SAME_TREE -162 0 42184 2068 11050869 3 ./applications-science.png
DUPTYPE_FIRST_OCCURRENCE 349 0 42942 2068 11049976 3 ./edit-urpm-sources.png
DUPTYPE_WITHIN_SAME_TREE -349 0 42942 2068 11051002 3 ./gpk-repo.png
DUPTYPE_WITHIN_SAME_TREE -349 0 42942 2068 11049906 3 ./x-system-software-sources.png
DUPTYPE_WITHIN_SAME_TREE -349 0 42942 2068 11050013 3 ./pk-package-sources.png
DUPTYPE_WITHIN_SAME_TREE -349 0 42942 2068 11053839 3 ./software-properties.png
DUPTYPE_FIRST_OCCURRENCE 278 0 43529 2068 11052911 3 ./chromium-browser.png
DUPTYPE_WITHIN_SAME_TREE -278 0 43529 2068 11050876 3 ./chromium.png
DUPTYPE_WITHIN_SAME_TREE -278 0 43529 2068 11047836 3 ./chromium-browser3.png
DUPTYPE_FIRST_OCCURRENCE 1074 0 43582 2068 11052970 3 ./novell-button.png
DUPTYPE_WITHIN_SAME_TREE -1074 0 43582 2068 11051970 3 ./start-here-kubuntu.png
DUPTYPE_FIRST_OCCURRENCE 92 0 44005 2068 11052977 3 ./application-x-clementine.png
DUPTYPE_WITHIN_SAME_TREE -92 0 44005 2068 11047821 3 ./clementine4.png
DUPTYPE_WITHIN_SAME_TREE -92 0 44005 2068 11046988 3 ./clementine.png
DUPTYPE_FIRST_OCCURRENCE 25 0 44182 2068 11052896 3 ./accessories-text-editor2.png
DUPTYPE_WITHIN_SAME_TREE -25 0 44182 2068 11049839 3 ./mousepad.png
DUPTYPE_WITHIN_SAME_TREE -25 0 44182 2068 11052912 3 ./gnome-word.png
DUPTYPE_WITHIN_SAME_TREE -25 0 44182 2068 11046894 3 ./text-editor.png
DUPTYPE_WITHIN_SAME_TREE -25 0 44182 2068 11051850 3 ./kate.png
DUPTYPE_WITHIN_SAME_TREE -25 0 44182 2068 11051951 3 ./zim.png
DUPTYPE_WITHIN_SAME_TREE -25 0 44182 2068 11049015 3 ./kedit.png
DUPTYPE_WITHIN_SAME_TREE -25 0 44182 2068 11046944 3 ./xfce-edit.png
DUPTYPE_FIRST_OCCURRENCE 1169 0 44649 2068 11052989 3 ./plasmagik.png
DUPTYPE_WITHIN_SAME_TREE -1169 0 44649 2068 11052926 3 ./tools-wizard.png
DUPTYPE_FIRST_OCCURRENCE 11 0 44746 2068 11051859 3 ./Thunar.png
DUPTYPE_WITHIN_SAME_TREE -11 0 44746 2068 11047888 3 ./thunar.png
DUPTYPE_FIRST_OCCURRENCE 826 0 44996 2068 11053033 3 ./kde.png
DUPTYPE_WITHIN_SAME_TREE -826 0 44996 2068 11049012 3 ./start-here-kde.png
DUPTYPE_WITHIN_SAME_TREE -826 0 44996 2068 11050997 3 ./start-here.png
DUPTYPE_FIRST_OCCURRENCE 39 0 45698 2068 11047991 3 ./applets-screenshooter.png
DUPTYPE_WITHIN_SAME_TREE -39 0 45698 2068 11049930 3 ./ksnapshot.png
DUPTYPE_WITHIN_SAME_TREE -39 0 45698 2068 11050868 3 ./screenie-qt.png
DUPTYPE_WITHIN_SAME_TREE -39 0 45698 2068 11051918 3 ./gnome-screenshot.png
DUPTYPE_FIRST_OCCURRENCE 516 0 47004 2068 11052875 3 ./gnome-gnibbles.png
DUPTYPE_WITHIN_SAME_TREE -516 0 47004 2068 11052972 3 ./kdesnake.png
DUPTYPE_FIRST_OCCURRENCE 664 0 47202 2068 11053802 3 ./gnome-nettool.png
DUPTYPE_WITHIN_SAME_TREE -664 0 47202 2068 11046821 3 ./gnome-networktool.png
DUPTYPE_FIRST_OCCURRENCE 234 0 47638 2068 11053837 3 ./banshee-1.png
DUPTYPE_WITHIN_SAME_TREE -234 0 47638 2068 11051878 3 ./media-player-banshee.png
DUPTYPE_WITHIN_SAME_TREE -234 0 47638 2068 11048916 3 ./banshee.png
DUPTYPE_FIRST_OCCURRENCE 238 0 48039 2068 11046951 3 ./basket.png
DUPTYPE_WITHIN_SAME_TREE -238 0 48039 2068 11047960 3 ./tomboy.png
DUPTYPE_WITHIN_SAME_TREE -238 0 48039 2068 11050939 3 ./kjots.png
DUPTYPE_FIRST_OCCURRENCE 714 0 48769 2068 11051965 3 ./google-chrome-unstable.png
DUPTYPE_WITHIN_SAME_TREE -714 0 48769 2068 11049984 3 ./google-chrome3.png
DUPTYPE_WITHIN_SAME_TREE -714 0 48769 2068 11051923 3 ./google-chrome.png
DUPTYPE_FIRST_OCCURRENCE 14 0 49151 2068 11050833 3 ./Wunderlist.png
DUPTYPE_WITHIN_SAME_TREE -14 0 49151 2068 11053818 3 ./wunderlist.png
DUPTYPE_FIRST_OCCURRENCE 719 0 50254 2068 11048864 3 ./googleearth-icon.png
DUPTYPE_WITHIN_SAME_TREE -719 0 50254 2068 11047859 3 ./googleearth.png
DUPTYPE_FIRST_OCCURRENCE 274 0 50562 2068 11046938 3 ./cervisia.png
DUPTYPE_WITHIN_SAME_TREE -274 0 50562 2068 11046905 3 ./gufw.png
DUPTYPE_WITHIN_SAME_TREE -274 0 50562 2068 11051007 3 ./gufw_menu.png
DUPTYPE_WITHIN_SAME_TREE -274 0 50562 2068 11053771 3 ./preferences-system-firewall.png
DUPTYPE_FIRST_OCCURRENCE 838 0 51694 2068 11053765 3 ./kfilereplace.png
DUPTYPE_WITHIN_SAME_TREE -838 0 51694 2068 11047941 3 ./logviewer.png
DUPTYPE_WITHIN_SAME_TREE -838 0 51694 2068 11051028 3 ./kmag.png
DUPTYPE_WITHIN_SAME_TREE -838 0 51694 2068 11047893 3 ./utilities-log-viewer.png
DUPTYPE_FIRST_OCCURRENCE 1273 0 52813 2068 11049827 3 ./skroutz.png
DUPTYPE_WITHIN_SAME_TREE -1273 0 52813 2068 11053002 3 ./wxbanker.png
DUPTYPE_FIRST_OCCURRENCE 258 0 53466 2068 11046875 3 ./brasero.png
DUPTYPE_WITHIN_SAME_TREE -258 0 53466 2068 11049879 3 ./k3b.png
DUPTYPE_FIRST_OCCURRENCE 375 0 53648 2068 11048998 3 ./file-manager.png
DUPTYPE_WITHIN_SAME_TREE -375 0 53648 2068 11049899 3 ./nautilus.png
DUPTYPE_WITHIN_SAME_TREE -375 0 53648 2068 11047897 3 ./xfce-filemanager.png
DUPTYPE_FIRST_OCCURRENCE 159 0 55299 2068 11046942 3 ./applications-education-miscellaneous.png
DUPTYPE_WITHIN_SAME_TREE -159 0 55299 2068 11050007 3 ./applications-other.png
DUPTYPE_WITHIN_SAME_TREE -159 0 55299 2068 11052946 3 ./preferences-other.png
DUPTYPE_FIRST_OCCURRENCE 293 0 55655 2068 11053036 3 ./config-language.png
DUPTYPE_WITHIN_SAME_TREE -293 0 55655 2068 11053832 3 ./locale.png
DUPTYPE_WITHIN_SAME_TREE -293 0 55655 2068 11050921 3 ./klettres.png
DUPTYPE_WITHIN_SAME_TREE -293 0 55655 2068 11046966 3 ./preferences-desktop-locale.png
DUPTYPE_WITHIN_SAME_TREE -293 0 55655 2068 11050971 3 ./parley.png
DUPTYPE_FIRST_OCCURRENCE 458 0 58307 2068 11051957 3 ./games-config-tiles.png
DUPTYPE_WITHIN_SAME_TREE -458 0 58307 2068 11049968 3 ./kshisen.png
DUPTYPE_WITHIN_SAME_TREE -458 0 58307 2068 11047914 3 ./kmahjongg.png
DUPTYPE_WITHIN_SAME_TREE -458 0 58307 2068 11047828 3 ./kajongg.png
DUPTYPE_WITHIN_SAME_TREE -458 0 58307 2068 11049946 3 ./gnome-mahjongg.png
DUPTYPE_FIRST_OCCURRENCE 456 0 59018 2068 11052869 3 ./games-config-board.png
DUPTYPE_WITHIN_SAME_TREE -456 0 59018 2068 11048967 3 ./gnome-glchess.png
DUPTYPE_WITHIN_SAME_TREE -456 0 59018 2068 11051941 3 ./knights.png
DUPTYPE_FIRST_OCCURRENCE 188 0 59517 2068 11052981 3 ./applications-viewers.png
DUPTYPE_WITHIN_SAME_TREE -188 0 59517 2068 11049910 3 ./gwenview.png
DUPTYPE_WITHIN_SAME_TREE -188 0 59517 2068 11048934 3 ./eog.png
DUPTYPE_WITHIN_SAME_TREE -188 0 59517 2068 11053810 3 ./gthumb.png
DUPTYPE_FIRST_OCCURRENCE 194 0 60168 2068 11050992 3 ./arora.png
DUPTYPE_WITHIN_SAME_TREE -194 0 60168 2068 11047000 3 ./iceweasel.png
DUPTYPE_FIRST_OCCURRENCE 494 0 60559 2068 11048961 3 ./gnome-contacts.png
DUPTYPE_WITHIN_SAME_TREE -494 0 60559 2068 11050872 3 ./view-pim-contacts.png
DUPTYPE_WITHIN_SAME_TREE -494 0 60559 2068 11048879 3 ./preferences-contact-list.png
DUPTYPE_FIRST_OCCURRENCE 382 0 62218 2068 11049845 3 ./firefox-3.0.png
DUPTYPE_WITHIN_SAME_TREE -382 0 62218 2068 11046903 3 ./firefox-4.0.png
DUPTYPE_WITHIN_SAME_TREE -382 0 62218 2068 11048854 3 ./firefox-original2.png
DUPTYPE_WITHIN_SAME_TREE -382 0 62218 2068 11048997 3 ./firefox-3.6.png
DUPTYPE_WITHIN_SAME_TREE -382 0 62218 2068 11051881 3 ./firefox.png
DUPTYPE_WITHIN_SAME_TREE -382 0 62218 2068 11047894 3 ./mozilla-firefox.png
DUPTYPE_WITHIN_SAME_TREE -382 0 62218 2068 11050950 3 ./firefox-3.5.png
DUPTYPE_FIRST_OCCURRENCE 253 0 63137 2068 11049980 3 ./bonobo-component-browser.png
DUPTYPE_WITHIN_SAME_TREE -253 0 63137 2068 11053882 3 ./gtk-execute.png
DUPTYPE_WITHIN_SAME_TREE -253 0 63137 2068 11051904 3 ./system-run.png
DUPTYPE_WITHIN_SAME_TREE -253 0 63137 2068 11047962 3 ./document-properties.png
DUPTYPE_WITHIN_SAME_TREE -253 0 63137 2068 11050000 3 ./stock_file-properties.png
DUPTYPE_WITHIN_SAME_TREE -253 0 63137 2068 11051864 3 ./stock_folder-properties.png
DUPTYPE_WITHIN_SAME_TREE -253 0 63137 2068 11049838 3 ./configure.png
DUPTYPE_WITHIN_SAME_TREE -253 0 63137 2068 11049931 3 ./kdenlive-custom-effect.png
DUPTYPE_WITHIN_SAME_TREE -253 0 63137 2068 11053866 3 ./gtk-properties.png
DUPTYPE_WITHIN_SAME_TREE -253 0 63137 2068 11049944 3 ./stock_properties.png
DUPTYPE_FIRST_OCCURRENCE 801 0 64296 2068 11053897 3 ./itunes.png
DUPTYPE_WITHIN_SAME_TREE -801 0 64296 2068 11048005 3 ./minitunes.png
DUPTYPE_FIRST_OCCURRENCE 1008 0 64344 2068 11050017 3 ./media-optical-video-new.png
DUPTYPE_WITHIN_SAME_TREE -1008 0 64344 2068 11048947 3 ./tools-rip-video-dvd.png
DUPTYPE_WITHIN_SAME_TREE -1008 0 64344 2068 11051875 3 ./tools-rip-video-cd.png
DUPTYPE_FIRST_OCCURRENCE 984 0 64480 2068 11048850 3 ./media-cdrom-audio.png
DUPTYPE_WITHIN_SAME_TREE -984 0 64480 2068 11048902 3 ./stock_music-library.png
DUPTYPE_WITHIN_SAME_TREE -984 0 64480 2068 11048966 3 ./media-optical-audio.png
DUPTYPE_FIRST_OCCURRENCE 271 0 64511 2068 11046939 3 ./cdrom_unmount.png
DUPTYPE_WITHIN_SAME_TREE -271 0 64511 2068 11047900 3 ./media-optical.png
DUPTYPE_WITHIN_SAME_TREE -271 0 64511 2068 11051029 3 ./gnome-cd.png
DUPTYPE_WITHIN_SAME_TREE -271 0 64511 2068 11052839 3 ./media-optical-cd.png
DUPTYPE_WITHIN_SAME_TREE -271 0 64511 2068 11050918 3 ./media-cdrom.png
DUPTYPE_WITHIN_SAME_TREE -271 0 64511 2068 11050864 3 ./gtk-cdrom.png
DUPTYPE_FIRST_OCCURRENCE 973 0 64809 2068 11047820 3 ./lokalize.png
DUPTYPE_WITHIN_SAME_TREE -973 0 64809 2068 11049003 3 ./poedit.png
DUPTYPE_FIRST_OCCURRENCE 378 0 65257 2068 11051932 3 ./filename-album-amarok.png
DUPTYPE_WITHIN_SAME_TREE -378 0 65257 2068 11050930 3 ./tools-rip-audio-cd.png
DUPTYPE_WITHIN_SAME_TREE -378 0 65257 2068 11052874 3 ./media-optical-audio-new.png
DUPTYPE_WITHIN_SAME_TREE -378 0 65257 2068 11048855 3 ./media-album-cover-manager-amarok.png
DUPTYPE_FIRST_OCCURRENCE 179 0 65387 2068 11050830 3 ./applications-painting.png
DUPTYPE_WITHIN_SAME_TREE -179 0 65387 2068 11046832 3 ./gimp.png
DUPTYPE_WITHIN_SAME_TREE -179 0 65387 2068 11049926 3 ./mtpaint.png
DUPTYPE_WITHIN_SAME_TREE -179 0 65387 2068 11050928 3 ./kolourpaint.png
DUPTYPE_WITHIN_SAME_TREE -179 0 65387 2068 11046852 3 ./krita.png
DUPTYPE_FIRST_OCCURRENCE 272 0 66312 2068 11053881 3 ./cdwriter_unmount.png
DUPTYPE_WITHIN_SAME_TREE -272 0 66312 2068 11050998 3 ./media-optical-cd-r.png
DUPTYPE_WITHIN_SAME_TREE -272 0 66312 2068 11048000 3 ./media-optical-cdr.png
DUPTYPE_WITHIN_SAME_TREE -272 0 66312 2068 11053016 3 ./media-cdr.png
DUPTYPE_FIRST_OCCURRENCE 341 0 66410 2068 11051894 3 ./dvd_unmount.png
DUPTYPE_WITHIN_SAME_TREE -341 0 66410 2068 11051845 3 ./media-optical-dvd-rom.png
DUPTYPE_WITHIN_SAME_TREE -341 0 66410 2068 11046958 3 ./media-optical-dvd.png
DUPTYPE_WITHIN_SAME_TREE -341 0 66410 2068 11046918 3 ./media-optical-dvd-rw.png
DUPTYPE_WITHIN_SAME_TREE -341 0 66410 2068 11053831 3 ./media-dvdrw.png
DUPTYPE_WITHIN_SAME_TREE -341 0 66410 2068 11048956 3 ./media-optical-dvd-r.png
DUPTYPE_WITHIN_SAME_TREE -341 0 66410 2068 11051892 3 ./media-optical-recordable.png
DUPTYPE_WITHIN_SAME_TREE -341 0 66410 2068 11048958 3 ./media-optical-dvd-r-plus.png
DUPTYPE_WITHIN_SAME_TREE -341 0 66410 2068 11053778 3 ./media-optical-dvd-ram.png
DUPTYPE_WITHIN_SAME_TREE -341 0 66410 2068 11050912 3 ./media-dvd.png
DUPTYPE_FIRST_OCCURRENCE 986 0 66883 2068 11052915 3 ./media-cdrw.png
DUPTYPE_WITHIN_SAME_TREE -986 0 66883 2068 11053003 3 ./media-optical-cd-rw.png
DUPTYPE_FIRST_OCCURRENCE 1030 0 70648 2068 11053756 3 ./mozilla-thunderbird.png
DUPTYPE_WITHIN_SAME_TREE -1030 0 70648 2068 11049872 3 ./thunderbird.png
DUPTYPE_WITHIN_SAME_TREE -1030 0 70648 2068 11047840 3 ./thinderbird-icon.png
# end of file
